,user_id,total_events,Baja_usuario,events_last_month,total_months,rate_events,age,gender,height,seniors_exercise_level,traits_language_code,os_name,device_type,main_goal_feelBetter,main_goal_loseWeight,main_goal_reducePain,main_goal_stayActive,nutritional_goal_improveNutrition,nutritional_goal_increaseMuscle,nutritional_goal_loseWeight,nutritional_goal_none
2208,6ucWFS06utgR6ZKJYuwNt0G9LxW2,49,1,48.0,1,49.0,68.0,1,160.0,2.0,2,2,2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2209,6vC7Gyog5QfEtxmQiHMGXHmlYSB3,101,1,42.0,3,33.666666666666664,62.0,1,158.0,2.0,1,3,2,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
2210,6vDYonx3QUXPIIxRbeYotd1AXwC3,154,1,153.0,1,154.0,63.0,1,152.0,1.0,1,2,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2211,6vt3QgUrccbVvQYL1wNfSjSPKh12,62,1,61.0,1,62.0,70.0,1,161.0,2.0,1,2,2,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2212,6vv5PqzmKQRAIZJW8HPuj3fp4pl2,20,1,19.0,1,20.0,64.0,1,169.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2213,6wbT3f6lW6gQwGkT3hLqWUjTGFY2,140,1,139.0,1,140.0,65.0,1,157.0,1.0,2,2,2,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2214,6whBBkkLDsUXRkCEhWqaqSqHVws2,605,0,604.0,1,605.0,65.0,1,163.0,3.0,1,1,1,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
2215,6xCB1lOsH9hkWSLQNiRl2ZRYr752,33,1,32.0,1,33.0,50.0,1,160.0,3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2216,6xJB7TWxnXfkiBhlsWuLG5DEiRC2,148,0,147.0,1,148.0,67.0,1,154.0,2.0,1,1,1,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2217,6xNFdbn1cNMlGOsca4qIevlXqw63,48,1,47.0,1,48.0,53.0,1,154.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2218,6xpFX2NiLaR5uv8nC03mD5M779w1,27,1,26.0,1,27.0,67.0,1,161.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2219,6xuL4J3V6fUlMgaZwCiM8QvYff12,74,1,73.0,1,74.0,58.0,1,158.0,3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2220,6yA4cDBlKZdfJPbVJ1W8ay4yWtx2,99,0,98.0,1,99.0,62.0,1,157.0,2.0,1,2,2,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
2221,6yOkr1PovMXz2Xp63ySan1zOO3D3,119,1,118.0,1,119.0,61.0,1,159.0,3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2222,6yRLpzFCdPQL8FFlVLOZfhOS3DJ3,105,1,104.0,1,105.0,60.0,1,160.0,2.0,1,1,1,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
2223,6yXW7h0cqTT4v18N8KsL16EGOQy1,182,1,153.0,4,45.5,60.0,0,170.0,1.0,1,2,2,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
2224,6yiAxAgmtRRtUrCNCS9Nr0coBhR2,47,1,46.0,1,47.0,80.0,1,159.0,2.0,1,2,2,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2225,6yvpkzdMe1M68lt5w4dVxyrFy0K3,121,1,120.0,1,121.0,64.0,1,159.0,2.0,1,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2226,6z81sjtyRCTlYJ5L4eyfKpYwEPa2,44,1,43.0,1,44.0,58.0,1,158.0,2.0,1,2,2,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2227,6zQERtAKQ1e4p74dKXTAFF2tcSi2,66,1,30.0,2,33.0,54.0,1,168.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,6zcUJjdPUdOvISObR3PBJrgSSYp2,106,0,105.0,1,106.0,66.0,0,182.0,2.0,1,2,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
2229,6zdAhwQvtdPzlhT6NubkU99LQyR2,172,0,60.0,4,43.0,60.0,1,165.0,2.0,1,2,2,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2230,6zeVnr6EW1hXAunttQcDFkutQFy1,24,1,23.0,1,24.0,59.0,0,169.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2231,6zrx8ZJgMKhcnEVYg9ZMnflZrU33,89,1,88.0,1,89.0,53.0,1,170.0,1.0,2,1,1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2232,708Tb6hKo5YHULQkwWIiYUJXrxa2,134,1,133.0,1,134.0,69.0,1,157.0,2.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2233,70DWVN6iZjPZGIVX9NcVlSC6SUH2,192,0,191.0,1,192.0,69.0,1,153.0,2.0,1,2,2,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
2234,70FmrkB9zxfCDn7793WBAvd53Mw1,172,0,171.0,1,172.0,76.0,1,170.0,2.0,2,3,2,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
2235,70HBKzFxPheLGz96AL3d376YXwe2,22,1,21.0,1,22.0,53.0,1,160.0,1.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2236,70J0y3Py90dU7k2C6NOQRqb7gzs1,126,1,125.0,1,126.0,70.0,1,156.0,2.0,1,1,1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2237,70J7b6nVk3P4A3YzeXgMLToWEUr2,27,1,26.0,1,27.0,59.0,1,151.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2238,70rQfeSrxMOC0wtpj6EcpxUZtBA3,141,1,140.0,1,141.0,63.0,1,160.0,2.0,1,2,2,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2239,70yuGGNaQKcQXUJzIFkGctjLr4A2,65,1,14.0,5,13.0,61.0,1,172.0,1.0,1,1,1,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2240,71zkExPMUOTgh8IVAb7AHOnfJIa2,95,1,94.0,1,95.0,66.0,0,175.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2241,72DBKD31DihN7RdJxsEErCU1KRi2,104,1,103.0,1,104.0,61.0,0,174.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,72FcAyoThYMn9PgTEwLjKRTknr73,39,1,38.0,1,39.0,62.0,1,156.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2243,72SbBMcfdhhOV2QYRNqNG5cdLti1,34,1,15.0,3,11.333333333333334,63.0,1,160.0,1.0,1,1,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2244,732q6a50pfXjMI2TI5eLRqM508s1,237,0,235.0,1,237.0,74.0,1,158.0,1.0,1,2,2,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
2245,736YiBhwyoN5izm5fGMiNxYyj2m1,83,0,82.0,1,83.0,65.0,1,150.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2246,73CJrtL4LjN2BhEBZKJuI3QTN2z2,172,0,1.0,3,57.333333333333336,74.0,1,160.0,2.0,2,2,2,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2247,73JYnV6tlwZwNAdiHL8KRS5JUSE3,90,1,57.0,2,45.0,63.0,1,160.0,1.0,1,2,2,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2248,73NufX2d8kVhy6eHgKgVkQRUAsD2,143,0,142.0,1,143.0,72.0,1,167.0,2.0,1,2,2,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2249,73Sm8bBAAxSW0LGbfZGNuxd702o2,53,1,52.0,1,53.0,61.0,1,169.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,740LzLAsGlU52ozgPx2OUlHMKi12,48,1,47.0,1,48.0,62.0,1,157.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2251,74VW3HDQVWgLThLxDuV5PcRjGWg1,54,1,53.0,1,54.0,58.0,1,171.0,1.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,74cIlTycrlXkh561xGQVJenFIC63,135,1,134.0,1,135.0,62.0,1,160.0,2.0,1,2,2,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
2253,757njJfODcOyxeA2wJCULLDBgs83,125,1,124.0,1,125.0,65.0,1,160.0,2.0,1,2,2,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2254,759N0tj89ge0oH7YFgCdMiFvC3o2,119,0,18.0,2,59.5,65.0,1,170.0,2.0,1,1,1,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2255,75onPgJpl9ec8xcdxu005HH23vO2,106,1,105.0,1,106.0,60.0,1,157.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,76OzIAxhYYdG4rtoQcskuXRZZ7i2,89,1,88.0,1,89.0,60.0,1,168.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2257,76XDZ5J0xLcGxLOlSJ1UJSEHXii2,27,1,26.0,1,27.0,58.0,1,150.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2258,76XcVOC8ynShHkAiHR9J6PO30TG2,109,1,108.0,1,109.0,55.0,1,163.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2259,771DeeEuV4Myy4qtitat0JkMs943,28,1,27.0,1,28.0,56.0,1,163.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2260,77GJN8nSDKShhU66Mjvk8JSPKFb2,37,1,36.0,1,37.0,61.0,1,159.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2261,789Ay37oxWQg4Yusr1daIB2lrcu1,56,1,6.0,4,14.0,50.0,1,165.0,1.0,1,1,1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2262,78GZNssZbfgM6FjQhpw2lJiama43,48,1,7.0,2,24.0,61.0,1,169.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2263,78H72iknWSbBK0UTcXj6nGZC9mZ2,103,1,28.0,4,25.75,70.0,0,168.0,1.0,1,1,1,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2264,78Hwx35KYHcK4izo3XPk25gqOpf1,135,1,134.0,1,135.0,57.0,1,155.0,1.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2265,79C4OTTaSGYci8zyiOKTTQr2gNg2,28,1,27.0,1,28.0,65.0,1,165.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2266,79dbV4i6AhT80lAB58asBma68S83,36,1,35.0,1,36.0,51.0,1,168.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2267,7AFdw1W5c9RjwAKSr47Xv5liVvq2,227,0,226.0,1,227.0,61.0,1,165.0,1.0,1,2,2,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2268,7APMFlj3eHQ1yf3IkgdsH2CPSq42,55,1,54.0,1,55.0,60.0,1,169.0,2.0,1,2,2,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
2269,7Aga1R0RxGNp7NN6T4tWYIshNPw2,47,1,46.0,1,47.0,56.0,1,157.0,1.0,1,1,1,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
2270,7AqBIAOMgyfTbyNex93YUeXAyMW2,113,1,112.0,1,113.0,77.0,1,159.0,2.0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2271,7AsjvajAW9Y0XdSYkm2Tu9p2If43,67,1,66.0,1,67.0,60.0,1,174.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2272,7AygmFZmMCSb7UTlbEc45aWNwSp2,44,1,43.0,1,44.0,67.0,1,165.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2273,7B2Moxwm2JSYzBRKYoMQ6VGRHT63,179,0,20.0,3,59.66666666666666,68.0,1,172.0,2.0,1,2,2,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2274,7B2ydSnlSLfssvniXRk2hhv4V262,100,1,99.0,1,100.0,63.0,0,170.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2275,7BYSkHpTHqgIwoiydmH5NpmLD3n2,140,1,139.0,1,140.0,75.0,1,160.0,2.0,2,2,2,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
2276,7BahU5huKcV9D0gGsq7R8lRdYxm1,129,1,128.0,1,129.0,71.0,1,166.0,1.0,1,2,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2277,7BzOMI8v3vQvPsqStgn6aAAd7xJ2,202,1,201.0,1,202.0,63.0,1,160.0,2.0,1,2,2,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2278,7C0Vuvmg2iUqecuZXL3e5D6gPPw2,105,1,104.0,1,105.0,67.0,1,167.0,2.0,2,2,2,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2279,7C61P4buZugBylW0CeY659i2EW43,24,1,23.0,1,24.0,58.0,1,157.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2280,7C64jjb5GKfHQzm6waxO9tpZx6Q2,132,1,131.0,1,132.0,66.0,1,154.0,2.0,1,3,2,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
2281,7CEGSMymdlRDJwPh0FL65BAsCJE3,107,1,106.0,1,107.0,60.0,1,170.0,2.0,2,2,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2282,7Cd7hCAGtuN8MSnA8syUe9TxICQ2,259,1,100.0,2,129.5,61.0,1,161.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2283,7Ci8cbBOYtYBkPhU6CLdUupsc543,82,0,81.0,1,82.0,66.0,1,168.0,2.0,1,1,1,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2284,7CzUmnyYwghKKqCRksRIDyELHje2,167,0,10.0,3,55.66666666666666,58.0,1,170.0,2.0,1,1,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2285,7DaMOlOmxhUoJQ5fwXXNfS77pWn1,162,1,161.0,1,162.0,61.0,1,159.0,2.0,1,1,1,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
2286,7DejUS3iYfWVmF6lHXkVNXdAkxs1,194,0,193.0,1,194.0,69.0,1,157.0,2.0,1,2,2,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
2287,7DzSVYKVNVes7f8f0aH1qMxYatf1,220,0,219.0,1,220.0,67.0,1,163.0,2.0,1,2,2,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
2288,7EMl4jgJFhaNOXJEeORLd0GE31t1,35,1,34.0,1,35.0,58.0,1,167.0,2.0,1,2,2,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
2289,7EhPx92fieVaCef0CfzCgi05QGg1,39,1,38.0,1,39.0,59.0,1,162.0,1.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2290,7FH4N0RR5wTZlzI4SEQP4h8dK533,27,1,26.0,1,27.0,65.0,1,168.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2291,7FRvsmOybLgGF6OXPZKZ4If3a9e2,276,1,275.0,1,276.0,62.0,1,168.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2292,7FXEsSe4uGOOT0i9CMC5mPrD72B3,68,1,67.0,1,68.0,56.0,1,157.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,7FfidT4x9Ybmv2cRsyoFjwaR1HP2,199,0,198.0,1,199.0,66.0,1,170.0,2.0,1,2,2,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2294,7FlNo1yP3ad1fsc5ItjuQeR0T0g2,85,1,84.0,1,85.0,61.0,1,169.0,1.0,2,2,2,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
2295,7GJGrSzsLrYhEYWHJHTBHT1It042,39,1,12.0,3,13.0,61.0,1,162.0,1.0,1,1,1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2296,7GO4qcw8TcO3OUFpeQWSz1iH4QW2,186,0,185.0,1,186.0,60.0,1,174.0,2.0,1,2,2,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
2297,7Gm6JloPAreNID4yafrtHXA3RRl2,77,1,76.0,1,77.0,62.0,1,163.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2298,7Gw4Pi5DXFalfdQ0wusMxVk4Oo72,28,1,27.0,1,28.0,59.0,0,169.0,3.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299,7HFi8Zbk4rUpipPObLnWKKGO9Lm1,199,0,198.0,1,199.0,52.0,1,158.0,2.0,1,1,1,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2300,7Hl6vit7gtdkLBFlzGv6gqpaZTC2,124,1,123.0,1,124.0,69.0,1,155.0,2.0,1,1,1,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
2301,7HuNOnpqeSTGfPW4VFkYDQYbPP03,40,1,39.0,1,40.0,62.0,1,172.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2302,7IIVSNqfRwXiJ7HzJHxzs6Ta1zQ2,230,0,228.0,1,230.0,61.0,1,159.0,3.0,1,2,2,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2303,7IKJuwSWI3RNvuPf2lQU8jmt1BC2,4,0,3.0,1,4.0,60.0,0,170.0,3.0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2304,7INEwHnP2RhFf5qW3KiYFDWCeP42,267,1,266.0,1,267.0,62.0,1,171.0,1.0,1,2,2,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
2305,7IZNJl16xlMTUtiQGHszrsjgV9D2,27,1,26.0,1,27.0,72.0,1,160.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2306,7JVliw0SDOVW2gdPsR1Q3H0lFiQ2,27,1,26.0,1,27.0,67.0,1,165.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2307,7JWbblmJyHXjzf45xpkKeTdhWxZ2,122,1,121.0,1,122.0,50.0,1,162.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2308,7JyT1qlU5Lds0JpykUYU77bVQuk1,100,1,99.0,1,100.0,61.0,1,171.0,2.0,2,1,1,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2309,7KGH99Tf0OZwRPsw4xrIrFmB0813,35,1,34.0,1,35.0,61.0,1,169.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,7KOiedJKt9RXLl3TkwJz0ri9wBG2,27,1,26.0,1,27.0,68.0,1,154.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,7KPGgWAfEKMtRdGQR0FtgRhtdpu2,41,1,40.0,1,41.0,52.0,1,158.0,1.0,1,1,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2312,7KRdvte9rsdVNpRzPo0Y6hi0IT52,105,1,48.0,3,35.0,65.0,0,171.0,2.0,1,1,1,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2313,7KT1wcAx3COVZgFNjSlvF51is4e2,46,1,13.0,4,11.5,58.0,1,165.0,3.0,1,2,2,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
2314,7KYU7vLJc8QMy2MLsIIyfNcLwd82,46,1,45.0,1,46.0,65.0,1,174.0,2.0,1,1,1,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
2315,7KcQZHcTWBTFZk7s52R21eRMgFy1,181,0,180.0,1,181.0,65.0,1,157.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2316,7KgxlDIZoZfOY32WaX2yK9ua2Yr1,33,1,32.0,1,33.0,53.0,1,150.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2317,7L4AGmS0Flf7qb3ikn3xSVKyz7v2,245,0,244.0,1,245.0,68.0,1,166.0,2.0,1,2,2,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2318,7LD2Ty1hL2UwqRu95G4abJrwtcN2,55,1,54.0,1,55.0,63.0,0,178.0,2.0,1,3,2,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
2319,7LNrhEe3k9eceD4KbJT1icI22qB3,36,1,35.0,1,36.0,61.0,1,152.0,2.0,2,1,1,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
2320,7Lp0OKJbwYfqtkYOXNjrD8O4EkA2,146,1,145.0,1,146.0,77.0,1,167.0,3.0,2,2,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2321,7Ls8LDGUa1ToOgcVs9fnXrpSEBJ2,96,1,95.0,1,96.0,60.0,1,169.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2322,7M0ljTeVDGQNQ6pdVvDwZfOHTcS2,146,1,145.0,1,146.0,64.0,1,165.0,1.0,1,2,2,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
2323,7M9Z85PLzaehHsgdiHmE3Hw3Eaj1,103,1,17.0,4,25.75,67.0,1,166.0,1.0,1,1,1,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
2324,7Ml1mGq7yQRFaPKZKaOXaSvFTkp1,154,1,153.0,1,154.0,67.0,0,186.0,2.0,2,2,2,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0
2325,7MxPUef6DcYyEsRiecdvFRv2qF82,109,1,108.0,1,109.0,60.0,1,159.0,2.0,1,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2326,7NCwq6KAuEZ3EibXTsqHcq7ecyV2,118,1,117.0,1,118.0,70.0,1,154.0,2.0,1,2,2,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2327,7NDkdobnyJZRwO4zCXTzZ8xhFxy1,18,1,17.0,1,18.0,62.0,1,161.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2328,7NOuaFtw9zXDbXCAyFGiAYmyjO63,148,0,147.0,1,148.0,67.0,1,150.0,2.0,1,1,1,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2329,7NPQVqvqoRgiSLnIaLoDgLAbRjw1,52,1,51.0,1,52.0,60.0,1,164.0,2.0,1,2,2,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2330,7NWJgP2BVUPa61MVduo1uBMm2S42,131,1,130.0,1,131.0,82.0,1,186.0,1.0,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2331,7NXpDIbZVRPamV8M7GWBaVXDRGI2,119,1,118.0,1,119.0,61.0,1,160.0,2.0,1,1,1,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
2332,7Nb0A7PPgAe7aa0dvnASigLxmS73,26,1,25.0,1,26.0,58.0,1,166.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333,7NvOIOUj5rd8wApVnY4nSTlhIrR2,48,1,47.0,1,48.0,69.0,1,166.0,1.0,2,1,1,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
2334,7Nx2oeMifZcGfC6N07UsvlcrFdS2,87,0,86.0,1,87.0,62.0,1,170.0,2.0,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2335,7OLX9r51ZVcierrCJwL49dIU1Xr2,113,1,112.0,1,113.0,68.0,1,150.0,2.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2336,7OcZAVyJFiagEOllfKGkrshEwqD3,126,1,125.0,1,126.0,60.0,1,160.0,2.0,1,2,2,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2337,7P32Po9nKXSfUcX2AMoDLVfu2U62,17,1,16.0,1,17.0,60.0,0,170.0,3.0,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2338,7PZFGUPlN4SOAENTw9D4pWquwK92,142,1,11.0,2,71.0,65.0,1,164.0,3.0,1,2,2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2339,7PaLGZ7nNCYLGTZX8xwUeK10g6z2,120,1,119.0,1,120.0,64.0,1,158.0,2.0,1,2,2,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
2340,7PhOyQMSQnXpOX2CVBtS5I8ksR12,187,0,81.0,5,37.4,77.0,1,158.0,1.0,1,1,1,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
2341,7PnRXfAtEKSuZmdfw61nkXIhnpf1,104,0,103.0,1,104.0,60.0,1,163.0,2.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2342,7Pu7rngo3uSTzHcouBaFHRxxb892,318,0,317.0,1,318.0,60.0,1,170.0,1.0,1,2,2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
2343,7QOkVmr49jVhK6FNBjS9ntO3saV2,27,1,26.0,1,27.0,56.0,1,150.0,3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,7QVgdfiaTDWPhcQA1FH8djvijTB2,157,1,156.0,1,157.0,74.0,1,163.0,3.0,1,2,2,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
2345,7QZFZFIp8nRdYpdSEUo7ftFOYxx1,112,0,111.0,1,112.0,65.0,1,160.0,3.0,1,3,2,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2346,7QfA6DeJInaWfrTZdWYQuga5cM23,27,1,26.0,1,27.0,65.0,1,168.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2347,7RAoLryOg6Wp80CUkY2uVgd9KMq1,74,1,73.0,1,74.0,52.0,1,170.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2348,7RIaSOJwCaMwh4E06gSZDsynPcq2,122,1,121.0,1,122.0,61.0,1,166.0,2.0,2,3,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2349,7Ro8YgXjaAUMxWTlgc2c16CRyA93,91,1,31.0,6,15.166666666666666,61.0,1,159.0,1.0,1,1,1,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2350,7S3DdqoLvCbQwRBtA6kKbYYK5N73,221,0,220.0,1,221.0,65.0,1,165.0,2.0,2,2,2,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
